"ccode","year","rgdppc","logrgdppc","wbgdppc","wbpec","logwbgdppc","logwbpec","irst","cowpec","cinc","logcowpec","fv1","fv2","fv3","fv4","explogrgdppc","explogwbgdppc"
411,2004,17641.35,9.7780008,7276.0757,1257.0088,8.8923473,7.1364903,0,10528.77,0.000104,9.2619619,9.6364641,7.6661263,8.9412136,6.9401393,9.7780008,8.8923473
411,2005,20259.4,9.9163742,13129.597,1995.6349,9.4826241,7.5987177,0,10950.65,0.0001055,9.3012457,9.8237572,7.7287374,9.3015337,7.0531845,9.9163742,9.4826241
411,2006,17521.939,9.7712088,12516.272,2327.6414,9.4347849,7.7526107,0,11309.76,0.0001064,9.3335094,9.8849211,7.7537498,9.4939547,7.1671977,9.7712088,9.4347849
411,2007,18465.43,9.8236561,15310.187,2641.9424,9.6362734,7.8792696,0,11830.54,0.0001087,9.3785238,9.9440966,7.7772112,9.7093277,7.3168845,9.8236561,9.6362734
411,2008,15033.03,9.6180048,22494.197,,10.021012,,,,,,,,,,9.6180048,10.021012
411,2009,20423.801,9.9244566,13205.883,,9.4884176,,,,,,,,,,9.9244566,9.4884176
411,2010,15471.03,9.6467247,15869.652,,9.672164,,,,,,,,,,9.6467247,9.672164
411,2011,13596.12,9.51754,20922.75,,9.9485922,,,,,,,,,,9.51754,9.9485922
411,2012,,,21306.961,,9.9667892,,,,,,,,,,,9.9667892
411,2013,,,19546.691,,9.8805609,,,,,,,,,,,9.8805609
411,2014,,,17430.084,,9.7659531,,,,,,,,,,,9.7659531
411,2015,,,,,,,,,,,,,,,,
420,1965,1255.49,7.1352811,,,,,0,3,2.06e-05,1.3862944,,6.7797503,,4.4574685,7.1352811,4.4574685
420,1966,1232.62,7.1168971,108.31464,,4.6850405,,0,3,2.0699999e-05,1.3862944,,6.795557,,4.4968042,7.1168971,4.6850405
420,1967,1178.83,7.0722775,112.15541,,4.7198853,,0,3,2.08e-05,1.3862944,,6.8197756,,4.520803,7.0722775,4.7198853
420,1968,1243.12,7.1253796,96.731361,,4.5719376,,0,4,2.1e-05,1.6094379,,6.8620639,,4.557107,7.1253796,4.5719376
420,1969,1203.29,7.0928149,103.64404,,4.6409621,,0,4,2.1100001e-05,1.6094379,,6.9093761,,4.6370602,7.0928149,4.6409621
420,1970,1317,7.1831117,116.91946,,4.7614851,,0,63.935631,2.2300001e-05,4.1733966,,6.9184141,,4.6456008,7.1831117,4.7614851
420,1971,1267.14,7.1445179,121.09844,,4.7966037,,0,66.117493,2.29e-05,4.2064447,,6.9717121,,4.7021813,7.1445179,4.7966037
420,1972,1224.54,7.1103206,124.66984,,4.8256688,,0,68.667847,2.27e-05,4.2437391,,7.0049148,,4.8104,7.1103206,4.8256688
420,1973,1201.8199,7.0915923,153.48828,,5.0336242,,0,71.095383,2.25e-05,4.2779899,,7.022131,,5.0142932,7.0915923,5.0336242
420,1974,1220.22,7.1067863,189.50299,,5.2444048,,0,74.571609,2.2800001e-05,4.3250809,,6.9739833,,5.2359357,7.1067863,5.2444048
420,1975,1271.78,7.1481729,221.04465,,5.3983645,,0,77.188004,2.29e-05,4.3591161,,6.9977622,,5.3435349,7.1481729,5.3983645
420,1976,1229.75,7.1145663,209.15164,,5.3430595,,0,79.80439,2.3000001e-05,4.3920312,,7.0276237,,5.3922095,7.1145663,5.3430595
420,1977,1240.09,7.1229391,250.24892,,5.5224562,,0,82.354736,2.32e-05,4.4231052,,7.0547056,,5.4866576,7.1229391,5.5224562
420,1978,1242.73,7.1250658,302.61462,,5.71246,,0,86.14267,2.3500001e-05,4.4675465,,7.0754828,,5.5888853,7.1250658,5.71246
420,1979,1151.13,7.0484996,353.94495,,5.8691416,,0,88.881897,2.37e-05,4.4984965,,7.0657849,,5.727778,7.0484996,5.8691416
420,1980,1078.48,6.9833078,398.8992,,5.988709,,0,91.866791,2.4000001e-05,4.5311661,,7.0368147,,5.8457346,6.9833078,5.988709
420,1981,1244.8199,7.1267462,349.79721,,5.8573537,,0,94.360336,3.0899999e-05,4.557663,,7.0325999,,5.8439307,7.1267462,5.8573537
420,1982,1287.71,7.1606207,333.3074,,5.8090653,,0,96.731049,3.06e-05,4.5822191,,7.0329084,,5.8211107,7.1606207,5.8090653
420,1983,1199.88,7.0899768,317.05154,,5.7590642,,0,99.347443,3.4100001e-05,4.6086388,,7.0324264,,5.7806482,7.0899768,5.7590642
420,1984,1185.29,7.0777426,252.94775,,5.5331831,,0,102.7101,3.87e-05,4.6415997,,7.051537,,5.7860088,7.0777426,5.5331831
420,1985,1166.79,7.0620117,308.3306,,5.7311726,,0,106.2615,3.3100001e-05,4.6752696,,7.0547781,,5.7831349,7.0620117,5.7311726
420,1986,1135.0699,7.0344496,242.16994,,5.4896398,,0,110.9277,3.9899998e-05,4.7178531,,7.0565529,,5.8560834,7.0344496,5.4896398
420,1987,1105.58,7.0081253,274.36533,,5.6144605,,0,116.2173,3.4100001e-05,4.7640295,,7.0683017,,5.9466777,7.0081253,5.6144605
420,1988,1088.9399,6.99296,316.31461,,5.7567372,,0,121.7525,3.5100002e-05,4.8101702,,7.0782795,,5.9943032,6.99296,5.7567372
420,1989,1086.1801,6.9904222,322.44409,,5.7759299,,0,126.56,4.1499999e-05,4.848587,,7.0850053,,5.991652,6.9904222,5.7759299
420,1990,1096.8,7.0001521,345.85501,67.3983,5.8460197,4.2106199,0,150.14799,5.02e-05,5.0182595,7.0056252,7.088769,5.5099149,6.0616045,7.0001521,5.8460197
420,1991,1083.9399,6.988358,727.03357,,6.5889726,,0,154.37151,5.3e-05,5.0458188,,7.1014838,,6.0970831,6.988358,6.5889726
420,1992,1084.48,6.9888558,729.05334,,6.5917468,,0,163.948,4.21e-05,5.1056304,,7.0946183,,6.1195369,6.9888558,6.5917468
420,1993,1060.77,6.9667501,748.82867,,6.6185102,,0,168.43581,4.0399998e-05,5.1324739,,7.0775533,,6.0820041,6.9667501,6.6185102
420,1994,1058.55,6.9646554,720.11816,,6.5794153,,0,161.69701,4.35e-05,5.0918894,,7.0746627,,6.0862164,6.9646554,6.5794153
420,1995,1029.63,6.936955,737.51147,,6.6032815,,0,163.3783,4.4199998e-05,5.1021705,,7.0974321,,6.1956644,6.936955,6.6032815
420,1996,1011.1,6.9187942,774.05475,,6.6516428,,0,163.6239,4.4699998e-05,5.1036634,,7.1288533,,6.2506723,6.9187942,6.6516428
420,1997,982.26001,6.8898559,713.2085,,6.5697737,,0,165.6738,4.5199999e-05,5.1160388,,7.1475229,,6.2704,6.8898559,6.5697737
420,1998,942.09998,6.8481116,725.00824,,6.5861831,,0,166.5336,4.6699999e-05,5.1211839,,7.1317863,,6.2490144,6.8481116,6.5861831
420,1999,1045.38,6.9521356,682.96619,,6.5264454,,0,169.0748,4.7500002e-05,5.1362386,,7.160243,,6.2516375,6.9521356,6.5264454
420,2000,1140.0601,7.038836,637.10425,,6.4569335,,0,198.9068,4.5600002e-05,5.2978511,,7.1989303,,6.2744088,7.038836,6.4569335
420,2001,1210.5699,7.0988464,542.50574,,6.2961988,,0,208.57651,4.8999998e-05,5.345089,,7.2018919,,6.2694926,7.0988464,6.2961988
420,2002,1210.27,7.098599,442.18613,,6.0917311,,0,213.95599,4.8599999e-05,5.3704333,,7.219985,,6.3158908,7.098599,6.0917311
420,2003,1252.08,7.1325617,360.67722,,5.8879833,,0,218.7968,4.8000002e-05,5.3927035,,7.2337022,,6.4395823,7.1325617,5.8879833
420,2004,1477.87,7.298357,414.98129,77.434509,6.0282335,4.3494325,0,223.8781,4.7599999e-05,5.4155583,7.1828017,7.2700348,6.0104618,6.5711851,7.298357,6.0282335
420,2005,1436.9399,7.2702713,433.29108,74.971779,6.0714097,4.317112,0,228.89439,4.7599999e-05,5.4376202,7.2406559,7.333293,6.1038084,6.6850133,7.2702713,6.0714097
420,2006,1382.13,7.2313809,440.31354,76.626755,6.0874872,4.3389463,0,233.45,4.8900001e-05,5.4572425,7.2672563,7.3587804,6.2249389,6.7996016,7.2313809,6.0874872
420,2007,1368.37,7.2213755,519.95398,86.564644,6.2537403,4.4608917,0,248.1254,5.0499999e-05,5.5179563,7.3251977,7.3816524,6.437767,6.9485745,7.2213755,6.2537403
420,2008,1469.3199,7.2925549,608.64783,,6.4112396,,,,,,,,,,7.2925549,6.4112396
420,2009,1435.78,7.2694635,549.54028,,6.309082,,,,,,,,,,7.2694635,6.309082
420,2010,1454.5699,7.2824655,562.21271,,6.3318801,,,,,,,,,,7.2824655,6.3318801
420,2011,1413.1,7.253541,516.98389,,6.2480116,,,,,,,,,,7.253541,6.2480116
420,2012,,,504.91049,,6.224381,,,,,,,,,,,6.224381
420,2013,,,477.39893,,6.1683526,,,,,,,,,,,6.1683526
420,2014,,,418.56088,,6.0368223,,,,,,,,,,,6.0368223
420,2015,,,,,,,,,,,,,,,,
432,1960,584.52002,6.370791,,,,,0,2,0.00031880001,1.0986123,,6.061399,,3.6635306,6.370791,3.6635306
432,1961,570.28998,6.3461452,,,,,0,2,0.00032270001,1.0986123,,6.0916872,,3.7088788,6.3461452,3.7088788
432,1962,556.07001,6.3208942,,,,,0,2,0.00033149999,1.0986123,,6.1425734,,3.7727232,6.3208942,3.7727232
432,1963,528.28998,6.2696452,,,,,0,3,0.0003366,1.3862944,,6.163352,,3.824162,6.2696452,3.824162
432,1964,414.03,6.0259385,,,,,0,3,0.00036229999,1.3862944,,6.1942129,,3.9094493,6.0259385,3.9094493
432,1965,441.01999,6.0890903,,,,,0,3,0.00036810001,1.3862944,,6.224175,,3.9841006,6.0890903,3.9841006
432,1966,430.39999,6.0647149,,,,,0,4,0.00033839999,1.6094379,,6.2315955,,4.0132885,6.0647149,4.0132885
432,1967,434.63,6.0744953,48.279865,,3.8770146,,0,4,0.00032290001,1.6094379,,6.2558141,,4.0372872,6.0744953,3.8770146
432,1968,460.07999,6.1314006,59.467541,,4.0854306,,0,3,0.00033159999,1.3862944,,6.3148751,,4.0938864,6.1314006,4.0854306
432,1969,461.57999,6.1346555,57.991817,,4.0603018,,0,4,0.00033020001,1.6094379,,6.3538013,,4.163692,6.1346555,4.0603018
432,1970,479.85999,6.1734943,60.475662,,4.102241,,0,980.09161,0.00037389999,6.8886657,,6.2607899,,4.0487537,6.1734943,4.102241
432,1971,489.23999,6.192853,71.154678,,4.2648563,,0,1003.582,0.0003786,6.9123268,,6.3144407,,4.1057611,6.192853,4.2648563
432,1972,426.45999,6.0555186,79.157463,,4.371439,,0,1029.491,0.00037379999,6.9377909,,6.3480883,,4.2145176,6.0555186,4.371439
432,1973,431.14999,6.0664558,90.100128,,4.5009217,,0,1053.6219,0.00040719999,6.9609375,,6.3657217,,4.4189162,6.0664558,4.5009217
432,1974,402.5,5.997695,84.597618,,4.4379063,,0,1077.137,0.00040610001,6.9829898,,6.3185148,,4.6416969,5.997695,4.4379063
432,1975,434.85001,6.0750012,128.15108,,4.85321,,0,1104.5229,0.00041010001,7.0080738,,6.3426299,,4.7497039,6.0750012,4.85321
432,1976,475.20999,6.1637568,142.37595,,4.9584708,,0,1127.519,0.0004122,7.0286613,,6.3729553,,4.7989388,6.1637568,4.9584708
432,1977,486.23001,6.1866817,156.39948,,5.0524135,,0,1158.042,0.00041129999,7.0553489,,6.4002018,,4.8935862,6.1866817,5.0524135
432,1978,475.64999,6.1646824,178.97932,,5.1872702,,0,1195.207,0.00042180001,7.0869112,,6.421463,,4.9963994,6.1646824,5.1872702
432,1979,526.28003,6.2658334,229.33357,,5.4351778,,0,1215.6219,0.00040690001,7.1038337,,6.4122925,,5.1359305,6.2658334,5.4351778
432,1980,486.54999,6.1873398,252.08838,,5.5297799,,0,1246.431,0.00042580001,7.1288414,,6.3836102,,5.2542353,6.1873398,5.5297799
432,1981,526.51001,6.2662702,206.48003,,5.3302035,,0,1269.8101,0.00043769999,7.1474099,,6.3796935,,5.2527919,6.2662702,5.3302035
432,1982,566.78998,6.3399887,179.69925,,5.1912847,,0,1307.067,0.0004396,7.1763058,,6.3798389,,5.229775,6.3399887,5.1912847
432,1983,563.17999,6.3335991,171.62468,,5.1453099,,0,1349.854,0.00044269999,7.2084923,,6.3791399,,5.1890502,6.3335991,5.1453099
432,1984,533.77002,6.2799649,170.46948,,5.1385565,,0,1396.304,0.00044,7.2423,,6.3982186,,5.1943717,6.2799649,5.1385565
432,1985,682.87,6.5263047,167.73535,,5.1223874,,0,1450.4771,0.0004389,7.2803369,,6.4012957,,5.1912994,6.5263047,5.1223874
432,1986,721.28003,6.5810275,210.91441,,5.3514524,,0,1497.2061,0.0004165,7.3120236,,6.4034801,,5.2647433,6.5810275,5.3514524
432,1987,682.82001,6.5262313,239.25464,,5.4775286,,0,1541.156,0.00042339999,7.3409367,,6.4158773,,5.3561225,6.5262313,5.4775286
432,1988,602.09003,6.4004068,237.82637,,5.4715409,,0,1591.4611,0.00042279999,7.3730359,,6.426383,,5.404387,6.4004068,5.4715409
432,1989,639.53003,6.4607334,241.24123,,5.4857974,,0,1637.454,0.00042239999,7.4015083,,6.4334826,,5.4021878,6.4607334,5.4857974
432,1990,659.67999,6.491755,285.44577,,5.6540523,,0,1303.163,0.0004434,7.173317,,6.4521995,,5.4902334,6.491755,5.6540523
432,1991,627.34003,6.4414887,279.36786,,5.6325293,,0,1354.348,0.0004967,7.2118134,,6.4645028,,5.5252151,6.4414887,5.6325293
432,1992,675.84998,6.5159712,320.83417,,5.7709246,,0,1370.683,0.00050610001,7.2237935,,6.4594355,,5.5498438,6.5159712,5.7709246
432,1993,784.03003,6.6644473,293.26855,,5.6810889,,0,1417.001,0.0005117,7.2570033,,6.442131,,5.5120215,6.6644473,5.6810889
432,1994,750.78998,6.6211262,187.84918,,5.2356396,,0,1446.351,0.00051530002,7.2774901,,6.436945,,5.5134563,6.6211262,5.2356396
432,1995,832.41998,6.7243371,255.80869,,5.5444298,,0,1469.603,0.00052060001,7.2934279,,6.4595022,,5.6226473,6.7243371,5.5444298
432,1996,888.14001,6.7891293,264.52628,,5.5779405,,0,1499.16,0.00051029999,7.3133268,,6.4902315,,5.6768184,6.7891293,5.5779405
432,1997,905.34003,6.8083105,243.42896,,5.4948249,,0,1526.293,0.00051649997,7.3312521,,6.5086923,,5.6962938,6.8083105,5.4948249
432,1998,913.09998,6.8168454,248.62352,,5.5159397,,0,1542.79,0.00049220002,7.3419957,,6.4927459,,5.6746535,6.8168454,5.5159397
432,1999,876.78003,6.7762561,239.40945,,5.4781752,,0,1560.865,0.00049539999,7.3536358,,6.5213304,,5.6774316,6.7762561,5.4781752
432,2000,810.40997,6.6975403,219.29018,,5.3903956,,0,1581.373,0.00048250001,7.3666811,,6.5656013,,5.7069592,6.6975403,5.3903956
432,2001,881.79999,6.7819653,231.16362,,5.4431257,,0,1599.6121,0.0004663,7.3781414,,6.5699077,,5.70367,6.7819653,5.4431257
432,2002,839.19,6.7324371,285.15051,,5.653017,,0,1618.197,0.00047170001,7.3896856,,6.5885191,,5.7506957,6.7324371,5.653017
432,2003,815.20001,6.7034335,360.86426,,5.8885016,,0,1642.176,0.00047219999,7.404386,,6.6025209,,5.8747315,6.7034335,5.8885016
432,2004,804.97998,6.6908174,390.72018,,5.9679918,,0,1665.465,0.00048819999,7.4184599,,6.6391835,,6.0067339,6.6908174,5.9679918
432,2005,802.56,6.6878066,411.85928,,6.0206819,,0,1686.9611,0.00049830001,7.4312768,,6.7027893,,6.1209822,6.6878066,6.0206819
432,2006,834.04999,6.7262936,460.00531,,6.131238,,0,1706.639,0.00050520001,7.4428668,,6.728579,,6.2359357,6.7262936,6.131238
432,2007,835.59998,6.7281499,519.31659,,6.2525139,,0,1726.38,0.00051609997,7.454361,,6.7533002,,6.3871469,6.7281499,6.2525139
432,2008,851.38,6.7468586,614.31763,,6.4205122,,,,,,,,,,6.7468586,6.4205122
432,2009,891.57001,6.792984,610.05414,,6.4135475,,,,,,,,,,6.792984,6.4135475
432,2010,945.71997,6.8519464,621.22302,,6.4316902,,,,,,,,,,6.8519464,6.4316902
432,2011,937.96002,6.8437071,680.82788,,6.5233097,,,,,,,,,,6.8437071,6.5233097
432,2012,,,641.7937,,6.4642668,,,,,,,,,,,6.4642668
432,2013,,,669.69531,,6.5068231,,,,,,,,,,,6.5068231
432,2014,,,706.68719,,6.5605884,,,,,,,,,,,6.5605884
432,2015,,,,,,,,,,,,,,,,
433,1960,1850.24,7.5230708,249.50739,,5.5194883,,0,16,0.00034319999,2.8332133,,6.9987149,,4.7165933,7.5230708,5.5194883
433,1961,1819.91,7.5065422,256.15625,,5.5457878,,0,19,0.0003788,2.9957323,,7.0228953,,4.7545505,7.5065422,5.5457878
433,1962,1788.1899,7.4889593,255.45845,,5.5430598,,0,21,0.0003828,3.0910425,,7.0701995,,4.8140607,7.4889593,5.5430598
433,1963,1743.49,7.463644,256.89273,,5.5486588,,0,22,0.0004285,3.1354942,,7.1001201,,4.8765607,7.463644,5.5486588
433,1964,1748.05,7.4662561,264.70181,,5.5786042,,0,24,0.00041730001,3.2188759,,7.1278467,,4.958056,7.4662561,5.5786042
433,1965,1711.8101,7.4453068,261.92218,,5.5680475,,0,25,0.00043320001,3.2580965,,7.1563349,,5.0309234,7.4453068,5.5680475
433,1966,1733.11,7.4576726,262.35284,,5.5696902,,0,27,0.00043119999,3.3322046,,7.1693568,,5.0668893,7.4576726,5.5696902
433,1967,1671.79,7.4216504,254.89529,,5.540853,,0,32,0.00043879999,3.4965076,,7.1873999,,5.083416,7.4216504,5.540853
433,1968,1660.42,7.4148259,260.15948,,5.561295,,0,818,0.00046449999,6.7080841,,7.117373,,4.9838185,7.4148259,5.561295
433,1969,1474.71,7.2962165,240.2731,,5.4817762,,0,881,0.00043399999,6.7821922,,7.1619,,5.0604019,7.2962165,5.4817762
433,1970,1548.13,7.3448029,242.9807,,5.4929819,,0,1452.597,0.0004773,7.2817965,,7.2485232,,5.1628208,7.3448029,5.4929819
433,1971,1489.26,7.3060346,243.33008,285.57004,5.4944191,5.6544871,0,1462.417,0.00048650001,7.2885294,7.3107896,7.3028102,5.1545291,5.2205977,7.3060346,5.4944191
433,1972,1493.2,7.3086767,285.44714,280.83768,5.654057,5.6377769,0,1602.453,0.00048819999,7.3799148,7.336906,7.3339801,5.2567749,5.3263564,7.3086767,5.654057
433,1973,1342.28,7.2021251,318.22565,285.1452,5.7627606,5.6529984,0,1655.061,0.00049180002,7.4121971,7.3390121,7.3512702,5.4441504,5.5303392,7.2021251,5.7627606
433,1974,1388.49,7.2359719,348.03885,284.44412,5.852314,5.650537,0,1684.869,0.00048799999,7.4300365,7.2861261,7.3042216,5.6902294,5.7533121,7.2359719,5.852314
433,1975,1428.63,7.2644711,456.2291,283.2363,6.1229949,5.6462817,0,1679.923,0.00049409998,7.4270983,7.2901497,7.32939,5.7738981,5.8625932,7.2644711,6.1229949
433,1976,1551.58,7.3470292,450.50253,281.87689,6.1103635,5.6414704,0,1716.2321,0.00052060001,7.4484692,7.3098607,7.3596859,5.8204069,5.9117923,7.3470292,6.1103635
433,1977,1517.99,7.3251424,449.73758,281.84045,6.108664,5.6413412,0,1916.802,0.00054400001,7.5589352,7.3198237,7.3837838,5.9075031,6.0026298,7.3251424,6.108664
433,1978,1454.87,7.2826719,489.87726,275.61038,6.1941547,5.618988,0,1944.179,0.00054959999,7.5731091,7.3283005,7.4056988,5.9821005,6.1062341,7.2826719,6.1941547
433,1979,1527.5699,7.3314333,594.8562,280.98581,6.3883195,5.6383042,0,2019.625,0.00052539998,7.6111622,7.3183689,7.3957338,6.1322331,6.2448039,7.3314333,6.3883195
433,1980,1452.65,7.2811446,629.10797,280.2966,6.444303,5.6358485,0,1983.137,0.00052820001,7.5929394,7.2872458,7.3686762,6.2843328,6.3650746,7.2811446,6.444303
433,1981,1452.97,7.2813649,555.03607,270.78867,6.3190331,5.6013389,0,1915.639,0.00056900003,7.5583286,7.26443,7.3667579,6.2667732,6.3660498,7.2813649,6.3190331
433,1982,1688.03,7.4313173,528.11481,260.71942,6.2693138,5.5634446,0,1634.3669,0.00058430003,7.3996224,7.2418985,7.3739543,6.2091084,6.3515639,7.4313173,6.2693138
433,1983,1759.01,7.4725065,457.58609,253.78554,6.1259651,5.5364895,0,1403.746,0.00058440003,7.247612,7.2385559,7.380178,6.1536255,6.3192158,7.4725065,6.1259651
433,1984,1759.03,7.472518,433.15326,259.24667,6.0710917,5.5577798,0,1547.585,0.00057510001,7.3450971,7.2616234,7.3968635,6.1306381,6.3216419,7.472518,6.0710917
433,1985,1907.23,7.5534072,460.11014,242.4191,6.1314659,5.4906678,0,1388.876,0.0005816,7.2369699,7.238636,7.4054341,6.0835223,6.3252163,7.5534072,6.1314659
433,1986,1925.74,7.5630655,631.17548,246.01134,6.4475842,5.5053778,0,1796.309,0.00060159998,7.4940457,7.2281041,7.3991475,6.1584969,6.3884106,7.5630655,6.4475842
433,1987,1912,7.5559049,736.24005,254.2119,6.6015563,5.538168,0,1959.812,0.00061809999,7.5811138,7.2472987,7.4093595,6.2510929,6.4771452,7.5559049,6.6015563
433,1988,1905.9301,7.5527253,705.85834,234.34132,6.5594144,5.4567785,0,2302.75,0.000604,7.7422934,7.2308397,7.4150138,6.2404776,6.5195394,7.5527253,6.5594144
433,1989,1803.38,7.4974179,674.37341,225.77414,6.5137839,5.4195352,0,2366.1089,0.00063119998,7.7694244,7.2223005,7.422164,6.20926,6.5174012,7.4974179,6.5137839
433,1990,1801.97,7.4966359,760.77875,224.42786,6.6343427,5.4135542,0,2842.127,0.00066020002,7.9526596,7.2711983,7.4254179,6.3045745,6.5867372,7.4966359,6.6343427
433,1991,1718.29,7.4490848,724.84589,215.96248,6.585959,5.3751049,0,2910.6379,0.00069770002,7.9764709,7.2609639,7.438273,6.28091,6.6223865,7.4490848,6.585959
433,1992,1691.61,7.4334359,751.4809,222.63469,6.622046,5.4055324,0,2946.615,0.00072249997,7.9887514,7.2397952,7.4331942,6.2936225,6.6470013,7.4334359,6.622046
433,1993,1601.65,7.3787894,689.66809,215.31885,6.5362105,5.3721199,0,2980.323,0.00069890002,8.0001221,7.2104301,7.4167109,6.2330317,6.6101723,7.3787894,6.5362105
433,1994,1558.53,7.3514981,457.47903,207.77744,6.125731,5.3364673,0,3010.0481,0.00065100001,8.0100431,7.2019539,7.4119215,6.2419734,6.6120877,7.3514981,6.125731
433,1995,1547.96,7.3446932,560.08051,214.08443,6.3280807,5.3663702,0,3029.9971,0.00064709998,8.0166473,7.2300477,7.4348297,6.3596034,6.7217026,7.3446932,6.3280807
433,1996,1602.8199,7.3795199,566.68329,213.64497,6.3398004,5.3643155,0,3056.272,0.00063989998,8.0252781,7.2538199,7.4659824,6.4017291,6.7763867,7.3795199,6.3398004
433,1997,1541.28,7.3403687,509.92145,221.00581,6.2342567,5.3981891,0,3161.76,0.00063359999,8.0592003,7.2749176,7.4838424,6.4297276,6.7951345,7.3403687,6.2342567
433,1998,1492.3101,7.3080807,535.88855,227.8017,6.283926,5.4284754,0,3161.292,0.00062810001,8.0590525,7.2713275,7.4683046,6.4254184,6.7739892,7.3080807,6.283926
433,1999,1494.04,7.3092389,534.85516,234.39937,6.2819963,5.4570265,0,2889.387,0.00062100001,7.9691458,7.3060031,7.5007062,6.4362607,6.7813854,7.3092389,6.2819963
433,2000,1512.8199,7.3217306,474.57715,243.17337,6.1624241,5.4937749,0,3056.386,0.00059070002,8.0253153,7.3547058,7.5433559,6.4819155,6.8089523,7.3217306,6.1624241
433,2001,1482.3,7.3013501,482.06802,256.14883,6.1780853,5.5457587,0,3119.437,0.00061019999,8.0457287,7.3740568,7.5473261,6.5049639,6.8052559,7.3013501,6.1780853
433,2002,1403.09,7.2464323,513.39185,253.30092,6.2410393,5.5345783,0,3306.416,0.00060969999,8.1039228,7.3884344,7.5641842,6.5350757,6.8501596,7.2464323,6.2410393
433,2003,1391.02,7.2377925,642.62598,239.51141,6.4655628,5.478601,0,3612.1489,0.00064139999,8.1923351,7.3897524,7.5754156,6.6249776,6.9708433,7.2377925,6.4655628
433,2004,1349.42,7.2074304,732.31812,249.43404,6.5962148,5.5191946,0,3734.9971,0.00066359999,8.22577,7.4396925,7.611351,6.7872138,7.1019654,7.2074304,6.5962148
433,2005,1428.99,7.2647233,772.6524,247.6615,6.6498294,5.512063,0,3382.2009,0.00067179999,8.1265774,7.5041394,7.6791663,6.8941579,7.2213078,7.2647233,6.6498294
433,2006,1374.4399,7.2258015,808.28845,241.68199,6.6949191,5.4876227,0,2745.603,0.0006806,7.9181204,7.5186281,7.7132258,6.9903083,7.3462677,7.2258015,6.6949191
433,2007,1362.54,7.2171059,948.50677,252.40985,6.8548889,5.531054,0,3468.948,0.00069680001,8.1518946,7.5560203,7.7295933,7.1607513,7.487371,7.2171059,6.8548889
433,2008,1365.23,7.2190781,1094.5764,256.32373,6.9981227,5.5464411,,,,,7.5833898,,7.3313432,,7.2190781,6.9981227
433,2009,1359.65,7.2149825,1018.3895,306.02283,6.9259777,5.7236595,,,,,7.6599493,,7.3511572,,7.2149825,6.9259777
433,2010,1389.1801,7.2364688,998.11969,303.19901,6.9058733,5.7143893,,,,,7.6757903,,7.4210701,,7.2364688,6.9058733
433,2011,1347.92,7.2063179,1081.1315,311.23141,6.9857635,5.7405367,,,,,7.6902018,,7.5466204,,7.2063179,6.9857635
433,2012,,,1019.2722,299.52921,6.9268441,5.7022119,,,,,6.7217765,,7.5438948,,6.7217765,6.9268441
433,2013,,,1040.1277,,6.9470987,,,,,,,,,,,6.9470987
433,2014,,,1061.7725,,6.9676948,,,,,,,,,,,6.9676948
433,2015,,,,,,,,,,,,,,,,
434,1960,1038.84,6.9458599,93.022583,,4.5328422,,0,1,0.0001281,0.69314718,,6.7821922,,4.150064,6.9458599,4.5328422
434,1961,1021.55,6.9290762,95.566925,,4.5598269,,0,1,0.0001202,0.69314718,,6.8124804,,4.1954122,6.9290762,4.5598269
434,1962,972.09998,6.8794589,94.451874,,4.5480905,,0,2,0.00016149999,1.0986123,,6.8481278,,4.2408175,6.8794589,4.5480905
434,1963,1000.85,6.9086051,99.840446,,4.6035733,,0,2,0.00017,1.0986123,,6.8797188,,4.3053389,6.9086051,4.6035733
434,1964,1016.3,6.923924,104.32376,,4.6474991,,0,2,0.0001717,1.0986123,,6.9105792,,4.390626,6.923924,4.6474991
434,1965,1068.6801,6.9741797,110.13261,,4.7016854,,0,3,0.0001738,1.3862944,,6.9297295,,4.4521947,6.9741797,4.7016854
434,1966,1058.46,6.9645705,112.97355,,4.7271538,,0,3,0.00017290001,1.3862944,,6.9455366,,4.4915304,6.9645705,4.7271538
434,1967,1090.5601,6.9944468,112.02764,,4.7187457,,0,3,0.00018250001,1.3862944,,6.9697552,,4.5155292,6.9944468,4.7187457
434,1968,1151.92,7.0491853,117.02246,,4.7623658,,0,3,0.0001867,1.3862944,,7.0204296,,4.5619807,7.0491853,4.7623658
434,1969,1178.95,7.0723796,116.18851,,4.7552137,,0,4,0.0001851,1.6094379,,7.0593557,,4.6317863,7.0723796,4.7552137
434,1970,1273.17,7.1492653,114.73666,,4.7426395,,0,945.01532,0.000206,6.8522587,,6.9677129,,4.5185037,7.1492653,4.7426395
434,1971,1280.28,7.1548343,112.74552,371.80347,4.7251334,5.9183655,0,1039.988,0.00021470001,6.9479256,7.1004605,7.0186572,4.5987473,4.5722365,7.1548343,4.7251334
434,1972,1367.21,7.2205276,135.00867,380.81204,4.9053392,5.942306,0,1067.7889,0.0002155,6.9742813,7.1372166,7.0522714,4.7229376,4.6809525,7.2205276,4.9053392
434,1973,1410.46,7.2516713,162.17494,380.16138,5.0886755,5.9405956,0,1087.957,0.00022649999,6.9929757,7.134891,7.0700722,4.9011731,4.8855534,7.2516713,5.0886755
